Depth,Monst dmg,Monst life,Monster level,Sulphite deposit,sulphite cost,Darkness res
2217,284,19905,83,2440,1100,-3150
2218,284,19918,83,2440,1100,-3150
2219,284,19931,83,2440,1100,-3150
2220,284,19944,83,2440,1100,-3150
2221,284,19957,83,2440,1100,-3150
2222,285,19970,83,2440,1100,-3150
2223,285,19983,83,2440,1100,-3150
2224,285,19996,83,2440,1100,-3150
2225,285,20009,83,2440,1100,-3150
2226,285,20022,83,2440,1100,-3150
2227,285,20035,83,2440,1100,-3150
2228,285,20048,83,2440,1100,-3150
2229,285,20061,83,2440,1100,-3150
2230,285,20074,83,2440,1100,-3150
2231,285,20087,83,2440,1100,-3150
2232,285,20100,83,2440,1100,-3150
2233,285,20113,83,2440,1100,-3150
2234,285,20126,83,2440,1100,-3150
2235,285,20139,83,2440,1100,-3150
2236,285,20152,83,2440,1100,-3150
2237,286,20165,83,2440,1100,-3150
2238,286,20178,83,2440,1100,-3150
2239,286,20191,83,2440,1100,-3150
2240,286,20204,83,2440,1100,-3150
2241,286,20217,83,2440,1100,-3150
2242,286,20230,83,2440,1100,-3150
2243,286,20243,83,2440,1100,-3150
2244,286,20256,83,2440,1100,-3150
2245,286,20269,83,2440,1100,-3150
2246,286,20282,83,2440,1100,-3150
2247,286,20295,83,2440,1100,-3150
2248,286,20308,83,2440,1100,-3150
2249,286,20321,83,2440,1100,-3150
2250,286,20334,83,2440,1100,-3150
2251,286,20347,83,2440,1100,-3150
2252,287,20360,83,2440,1100,-3150
2253,287,20373,83,2440,1100,-3150
2254,287,20386,83,2440,1100,-3150
2255,287,20399,83,2440,1100,-3150
2256,287,20412,83,2440,1100,-3150
2257,287,20425,83,2440,1100,-3150
2258,287,20438,83,2440,1100,-3150
2259,287,20451,83,2440,1100,-3150
2260,287,20464,83,2440,1100,-3150
2261,287,20477,83,2440,1100,-3150
2262,287,20490,83,2440,1100,-3150
2263,287,20503,83,2440,1100,-3150
2264,287,20516,83,2440,1100,-3150
2265,287,20529,83,2440,1100,-3150
2266,288,20542,83,2440,1100,-3150
2267,288,20555,83,2440,1100,-3150
2268,288,20568,83,2440,1100,-3150
2269,288,20581,83,2440,1100,-3150
2270,288,20594,83,2440,1100,-3150
2271,288,20607,83,2440,1100,-3150
2272,288,20620,83,2440,1100,-3150
2273,288,20633,83,2440,1100,-3150
2274,288,20646,83,2440,1100,-3150
2275,288,20659,83,2440,1100,-3150
2276,288,20672,83,2440,1100,-3150
2277,288,20685,83,2440,1100,-3150
2278,288,20698,83,2440,1100,-3150
2279,288,20711,83,2440,1100,-3150
2280,288,20724,83,2440,1100,-3150
2281,289,20737,83,2440,1100,-3150
2282,289,20750,83,2440,1100,-3150
2283,289,20763,83,2440,1100,-3150
2284,289,20776,83,2440,1100,-3150
2285,289,20789,83,2440,1100,-3150
2286,289,20802,83,2440,1100,-3150
2287,289,20815,83,2440,1100,-3150
2288,289,20828,83,2440,1100,-3150
2289,289,20841,83,2440,1100,-3150
2290,289,20854,83,2440,1100,-3150
2291,289,20867,83,2440,1100,-3150
2292,289,20880,83,2440,1100,-3150
2293,289,20893,83,2440,1100,-3150
2294,289,20906,83,2440,1100,-3150
2295,290,20919,83,2440,1100,-3150
2296,290,20932,83,2440,1100,-3150
2297,290,20945,83,2440,1100,-3150
2298,290,20958,83,2440,1100,-3150
2299,290,20971,83,2440,1100,-3150
2300,290,20984,83,2440,1100,-3150
2301,290,20997,83,2440,1100,-3150
2302,290,21010,83,2440,1100,-3150
2303,290,21023,83,2440,1100,-3150
2304,290,21036,83,2440,1100,-3150
2305,290,21049,83,2440,1100,-3150
2306,290,21062,83,2440,1100,-3150
2307,290,21075,83,2440,1100,-3150
2308,290,21088,83,2440,1100,-3150
2309,290,21101,83,2440,1100,-3150
2310,291,21114,83,2440,1100,-3150
2311,291,21127,83,2440,1100,-3150
2312,291,21140,83,2440,1100,-3150
2313,291,21153,83,2440,1100,-3150
2314,291,21166,83,2440,1100,-3150
2315,291,21179,83,2440,1100,-3150
2316,291,21192,83,2440,1100,-3150
2317,291,21205,83,2440,1100,-3150
2318,291,21218,83,2440,1100,-3150
2319,291,21231,83,2440,1100,-3150
2320,291,21244,83,2440,1100,-3150
2321,291,21257,83,2440,1100,-3150
2322,291,21270,83,2440,1100,-3150
2323,291,21283,83,2440,1100,-3150
2324,292,21296,83,2440,1100,-3150
2325,292,21309,83,2440,1100,-3150
2326,292,21322,83,2440,1100,-3150
2327,292,21335,83,2440,1100,-3150
2328,292,21348,83,2440,1100,-3150
2329,292,21361,83,2440,1100,-3150
2330,292,21374,83,2440,1100,-3150
2331,292,21387,83,2440,1100,-3150
2332,292,21400,83,2440,1100,-3150
2333,292,21413,83,2440,1100,-3150
2334,292,21426,83,2440,1100,-3150
2335,292,21439,83,2440,1100,-3150
2336,292,21452,83,2440,1100,-3150
2337,292,21465,83,2440,1100,-3150
2338,293,21478,83,2440,1100,-3150
2339,293,21491,83,2440,1100,-3150
2340,293,21504,83,2440,1100,-3150
2341,293,21517,83,2440,1100,-3150
2342,293,21530,83,2440,1100,-3150
2343,293,21543,83,2440,1100,-3150
2344,293,21556,83,2440,1100,-3150
2345,293,21569,83,2440,1100,-3150
2346,293,21582,83,2440,1100,-3150
2347,293,21595,83,2440,1100,-3150
2348,293,21608,83,2440,1100,-3150
2349,293,21621,83,2440,1100,-3150
2350,293,21634,83,2440,1100,-3150
2351,293,21647,83,2440,1100,-3150
2352,293,21660,83,2440,1100,-3150
2353,294,21673,83,2440,1100,-3150
2354,294,21686,83,2440,1100,-3150
2355,294,21699,83,2440,1100,-3150
2356,294,21712,83,2440,1100,-3150
2357,294,21725,83,2440,1100,-3150
2358,294,21738,83,2440,1100,-3150
2359,294,21751,83,2440,1100,-3150
2360,294,21764,83,2440,1100,-3150
2361,294,21777,83,2440,1100,-3150
2362,294,21790,83,2440,1100,-3150
2363,294,21803,83,2440,1100,-3150
2364,294,21816,83,2440,1100,-3150
2365,294,21829,83,2440,1100,-3150
2366,294,21842,83,2440,1100,-3150
2367,295,21855,83,2440,1100,-3150
2368,295,21868,83,2440,1100,-3150
2369,295,21881,83,2440,1100,-3150
2370,295,21894,83,2440,1100,-3150
2371,295,21907,83,2440,1100,-3150
2372,295,21920,83,2440,1100,-3150
2373,295,21933,83,2440,1100,-3150
2374,295,21946,83,2440,1100,-3150
2375,295,21959,83,2440,1100,-3150
2376,295,21972,83,2440,1100,-3150
2377,295,21985,83,2440,1100,-3150
2378,295,21998,83,2440,1100,-3150
2379,295,22011,83,2440,1100,-3150
2380,296,22024,83,2440,1100,-3150
2381,296,22037,83,2440,1100,-3150
2382,296,22050,83,2440,1100,-3150
2383,296,22063,83,2440,1100,-3150
2384,296,22076,83,2440,1100,-3150
2385,296,22089,83,2440,1100,-3150
2386,296,22102,83,2440,1100,-3150
2387,296,22115,83,2440,1100,-3150
2388,296,22128,83,2440,1100,-3150
2389,296,22141,83,2440,1100,-3150
2390,296,22154,83,2440,1100,-3150
2391,296,22167,83,2440,1100,-3150
2392,296,22180,83,2440,1100,-3150
2393,296,22193,83,2440,1100,-3150
2394,297,22206,83,2440,1100,-3150
2395,297,22219,83,2440,1100,-3150
2396,297,22232,83,2440,1100,-3150
2397,297,22245,83,2440,1100,-3150
2398,297,22258,83,2440,1100,-3150
2399,297,22271,83,2440,1100,-3150
2400,297,22284,83,2440,1100,-3150
2401,297,22297,83,2440,1100,-3150
2402,297,22310,83,2440,1100,-3150
2403,297,22323,83,2440,1100,-3150
2404,297,22336,83,2440,1100,-3150
2405,297,22349,83,2440,1100,-3150
2406,297,22362,83,2440,1100,-3150
2407,297,22375,83,2440,1100,-3150
2408,298,22388,83,2440,1100,-3150
2409,298,22401,83,2440,1100,-3150
2410,298,22414,83,2440,1100,-3150
2411,298,22427,83,2440,1100,-3150
2412,298,22440,83,2440,1100,-3150
2413,298,22453,83,2440,1100,-3150
2414,298,22466,83,2440,1100,-3150
2415,298,22479,83,2440,1100,-3150
2416,298,22492,83,2440,1100,-3150
2417,298,22505,83,2440,1100,-3150
2418,298,22518,83,2440,1100,-3150
2419,298,22531,83,2440,1100,-3150
2420,298,22544,83,2440,1100,-3150
2421,298,22557,83,2440,1100,-3150
2422,299,22570,83,2440,1100,-3150
2423,299,22583,83,2440,1100,-3150
2424,299,22596,83,2440,1100,-3150
2425,299,22609,83,2440,1100,-3150
2426,299,22622,83,2440,1100,-3150
2427,299,22635,83,2440,1100,-3150
2428,299,22648,83,2440,1100,-3150
2429,299,22661,83,2440,1100,-3150
2430,299,22674,83,2440,1100,-3150
2431,299,22687,83,2440,1100,-3150
2432,299,22700,83,2440,1100,-3150
2433,299,22713,83,2440,1100,-3150
2434,299,22726,83,2440,1100,-3150
2435,300,22739,83,2440,1100,-3150
2436,300,22752,83,2440,1100,-3150
2437,300,22765,83,2440,1100,-3150
2438,300,22778,83,2440,1100,-3150
2439,300,22791,83,2440,1100,-3150
2440,300,22804,83,2440,1100,-3150
2441,300,22817,83,2440,1100,-3150
2442,300,22830,83,2440,1100,-3150
2443,300,22843,83,2440,1100,-3150
2444,300,22856,83,2440,1100,-3150
2445,300,22869,83,2440,1100,-3150
2446,300,22882,83,2440,1100,-3150
2447,300,22895,83,2440,1100,-3150
2448,300,22908,83,2440,1100,-3150
2449,301,22921,83,2440,1100,-3150
2450,301,22934,83,2440,1100,-3150
2451,301,22947,83,2440,1100,-3150
2452,301,22960,83,2440,1100,-3150
2453,301,22973,83,2440,1100,-3150
2454,301,22986,83,2440,1100,-3150
2455,301,22999,83,2440,1100,-3150
2456,301,23012,83,2440,1100,-3150
2457,301,23025,83,2440,1100,-3150
2458,301,23038,83,2440,1100,-3150
2459,301,23051,83,2440,1100,-3150
2460,301,23064,83,2440,1100,-3150
2461,301,23077,83,2440,1100,-3150
2462,302,23090,83,2440,1100,-3150
2463,302,23103,83,2440,1100,-3150
2464,302,23116,83,2440,1100,-3150
2465,302,23129,83,2440,1100,-3150
2466,302,23142,83,2440,1100,-3150
2467,302,23155,83,2440,1100,-3150
2468,302,23168,83,2440,1100,-3150
2469,302,23181,83,2440,1100,-3150
2470,302,23194,83,2440,1100,-3150
2471,302,23207,83,2440,1100,-3150
2472,302,23220,83,2440,1100,-3150
2473,302,23233,83,2440,1100,-3150
2474,302,23246,83,2440,1100,-3150
2475,302,23259,83,2440,1100,-3150
2476,303,23272,83,2440,1100,-3150
2477,303,23285,83,2440,1100,-3150
2478,303,23298,83,2440,1100,-3150
2479,303,23311,83,2440,1100,-3150
2480,303,23324,83,2440,1100,-3150
2481,303,23337,83,2440,1100,-3150
2482,303,23350,83,2440,1100,-3150
2483,303,23363,83,2440,1100,-3150
2484,303,23376,83,2440,1100,-3150
2485,303,23389,83,2440,1100,-3150
2486,303,23402,83,2440,1100,-3150
2487,303,23415,83,2440,1100,-3150
2488,303,23428,83,2440,1100,-3150
2489,304,23441,83,2440,1100,-3150
2490,304,23454,83,2440,1100,-3150
2491,304,23467,83,2440,1100,-3150
2492,304,23480,83,2440,1100,-3150
2493,304,23493,83,2440,1100,-3150
2494,304,23506,83,2440,1100,-3150
2495,304,23519,83,2440,1100,-3150
2496,304,23532,83,2440,1100,-3150
2497,304,23545,83,2440,1100,-3150
2498,304,23558,83,2440,1100,-3150
2499,304,23571,83,2440,1100,-3150
2500,304,23584,83,2440,1100,-3150
2501,304,23597,83,2440,1100,-3150
2502,305,23610,83,2440,1100,-3150
2503,305,23623,83,2440,1100,-3150
2504,305,23636,83,2440,1100,-3150
2505,305,23649,83,2440,1100,-3150
2506,305,23662,83,2440,1100,-3150
2507,305,23675,83,2440,1100,-3150
2508,305,23688,83,2440,1100,-3150
2509,305,23701,83,2440,1100,-3150
2510,305,23714,83,2440,1100,-3150
2511,305,23727,83,2440,1100,-3150
2512,305,23740,83,2440,1100,-3150
2513,305,23753,83,2440,1100,-3150
2514,305,23766,83,2440,1100,-3150
2515,306,23779,83,2440,1100,-3150
2516,306,23792,83,2440,1100,-3150
2517,306,23805,83,2440,1100,-3150
2518,306,23818,83,2440,1100,-3150
2519,306,23831,83,2440,1100,-3150
2520,306,23844,83,2440,1100,-3150
2521,306,23857,83,2440,1100,-3150
2522,306,23870,83,2440,1100,-3150
2523,306,23883,83,2440,1100,-3150
2524,306,23896,83,2440,1100,-3150
2525,306,23909,83,2440,1100,-3150
2526,306,23922,83,2440,1100,-3150
2527,306,23935,83,2440,1100,-3150
2528,307,23948,83,2440,1100,-3150
2529,307,23961,83,2440,1100,-3150
2530,307,23974,83,2440,1100,-3150
2531,307,23987,83,2440,1100,-3150
2532,307,24000,83,2440,1100,-3150
2533,307,24013,83,2440,1100,-3150
2534,307,24026,83,2440,1100,-3150
2535,307,24039,83,2440,1100,-3150
2536,307,24052,83,2440,1100,-3150
2537,307,24065,83,2440,1100,-3150
2538,307,24078,83,2440,1100,-3150
2539,307,24091,83,2440,1100,-3150
2540,307,24104,83,2440,1100,-3150
2541,308,24117,83,2440,1100,-3150
2542,308,24130,83,2440,1100,-3150
2543,308,24143,83,2440,1100,-3150
2544,308,24156,83,2440,1100,-3150
2545,308,24169,83,2440,1100,-3150
2546,308,24182,83,2440,1100,-3150
2547,308,24195,83,2440,1100,-3150
2548,308,24208,83,2440,1100,-3150
2549,308,24221,83,2440,1100,-3150
2550,308,24234,83,2440,1100,-3150
2551,308,24247,83,2440,1100,-3150
2552,308,24260,83,2440,1100,-3150
2553,308,24273,83,2440,1100,-3150
2554,309,24286,83,2440,1100,-3150
2555,309,24299,83,2440,1100,-3150
2556,309,24312,83,2440,1100,-3150
2557,309,24325,83,2440,1100,-3150
2558,309,24338,83,2440,1100,-3150
2559,309,24351,83,2440,1100,-3150
2560,309,24364,83,2440,1100,-3150
2561,309,24377,83,2440,1100,-3150
2562,309,24390,83,2440,1100,-3150
2563,309,24403,83,2440,1100,-3150
2564,309,24416,83,2440,1100,-3150
2565,309,24429,83,2440,1100,-3150
2566,309,24442,83,2440,1100,-3150
2567,310,24455,83,2440,1100,-3150
2568,310,24468,83,2440,1100,-3150
2569,310,24481,83,2440,1100,-3150
2570,310,24494,83,2440,1100,-3150
2571,310,24507,83,2440,1100,-3150
2572,310,24520,83,2440,1100,-3150
2573,310,24533,83,2440,1100,-3150
2574,310,24546,83,2440,1100,-3150
2575,310,24559,83,2440,1100,-3150
2576,310,24572,83,2440,1100,-3150
2577,310,24585,83,2440,1100,-3150
2578,310,24598,83,2440,1100,-3150
2579,310,24611,83,2440,1100,-3150
2580,311,24624,83,2440,1100,-3150
2581,311,24637,83,2440,1100,-3150
2582,311,24650,83,2440,1100,-3150
2583,311,24663,83,2440,1100,-3150
2584,311,24676,83,2440,1100,-3150
2585,311,24689,83,2440,1100,-3150
2586,311,24702,83,2440,1100,-3150
2587,311,24715,83,2440,1100,-3150
2588,311,24728,83,2440,1100,-3150
2589,311,24741,83,2440,1100,-3150
2590,311,24754,83,2440,1100,-3150
2591,311,24767,83,2440,1100,-3150
2592,311,24780,83,2440,1100,-3150
2593,312,24793,83,2440,1100,-3150
2594,312,24806,83,2440,1100,-3150
2595,312,24819,83,2440,1100,-3150
2596,312,24832,83,2440,1100,-3150
2597,312,24845,83,2440,1100,-3150
2598,312,24858,83,2440,1100,-3150
2599,312,24871,83,2440,1100,-3150
2600,312,24884,83,2440,1100,-3150
2601,312,24897,83,2440,1100,-3150
2602,312,24910,83,2440,1100,-3150
2603,312,24923,83,2440,1100,-3150
2604,312,24936,83,2440,1100,-3150
2605,313,24949,83,2440,1100,-3150
2606,313,24962,83,2440,1100,-3150
2607,313,24975,83,2440,1100,-3150
2608,313,24988,83,2440,1100,-3150
2609,313,25001,83,2440,1100,-3150
2610,313,25014,83,2440,1100,-3150
2611,313,25027,83,2440,1100,-3150
2612,313,25040,83,2440,1100,-3150
2613,313,25053,83,2440,1100,-3150
2614,313,25066,83,2440,1100,-3150
2615,313,25079,83,2440,1100,-3150
2616,313,25092,83,2440,1100,-3150
2617,313,25105,83,2440,1100,-3150
2618,314,25118,83,2440,1100,-3150
2619,314,25131,83,2440,1100,-3150
2620,314,25144,83,2440,1100,-3150
2621,314,25157,83,2440,1100,-3150
2622,314,25170,83,2440,1100,-3150
2623,314,25183,83,2440,1100,-3150
2624,314,25196,83,2440,1100,-3150
2625,314,25209,83,2440,1100,-3150
2626,314,25222,83,2440,1100,-3150
2627,314,25235,83,2440,1100,-3150
2628,314,25248,83,2440,1100,-3150
2629,314,25261,83,2440,1100,-3150
2630,314,25274,83,2440,1100,-3150
2631,315,25287,83,2440,1100,-3150
2632,315,25300,83,2440,1100,-3150
2633,315,25313,83,2440,1100,-3150
2634,315,25326,83,2440,1100,-3150
2635,315,25339,83,2440,1100,-3150
2636,315,25352,83,2440,1100,-3150
2637,315,25365,83,2440,1100,-3150
2638,315,25378,83,2440,1100,-3150
2639,315,25391,83,2440,1100,-3150
2640,315,25404,83,2440,1100,-3150
2641,315,25417,83,2440,1100,-3150
2642,315,25430,83,2440,1100,-3150
2643,316,25443,83,2440,1100,-3150
2644,316,25456,83,2440,1100,-3150
2645,316,25469,83,2440,1100,-3150
2646,316,25482,83,2440,1100,-3150
2647,316,25495,83,2440,1100,-3150
2648,316,25508,83,2440,1100,-3150
2649,316,25521,83,2440,1100,-3150
2650,316,25534,83,2440,1100,-3150
2651,316,25547,83,2440,1100,-3150
2652,316,25560,83,2440,1100,-3150
2653,316,25573,83,2440,1100,-3150
2654,316,25586,83,2440,1100,-3150
2655,317,25599,83,2440,1100,-3150
2656,317,25612,83,2440,1100,-3150
2657,317,25625,83,2440,1100,-3150
2658,317,25638,83,2440,1100,-3150
2659,317,25651,83,2440,1100,-3150
2660,317,25664,83,2440,1100,-3150
2661,317,25677,83,2440,1100,-3150
2662,317,25690,83,2440,1100,-3150
2663,317,25703,83,2440,1100,-3150
2664,317,25716,83,2440,1100,-3150
2665,317,25729,83,2440,1100,-3150
2666,317,25742,83,2440,1100,-3150
2667,317,25755,83,2440,1100,-3150
2668,318,25768,83,2440,1100,-3150
2669,318,25781,83,2440,1100,-3150
2670,318,25794,83,2440,1100,-3150
2671,318,25807,83,2440,1100,-3150
2672,318,25820,83,2440,1100,-3150
2673,318,25833,83,2440,1100,-3150
2674,318,25846,83,2440,1100,-3150
2675,318,25859,83,2440,1100,-3150
2676,318,25872,83,2440,1100,-3150
2677,318,25885,83,2440,1100,-3150
2678,318,25898,83,2440,1100,-3150
2679,318,25911,83,2440,1100,-3150
2680,319,25924,83,2440,1100,-3150
2681,319,25937,83,2440,1100,-3150
2682,319,25950,83,2440,1100,-3150
2683,319,25963,83,2440,1100,-3150
2684,319,25976,83,2440,1100,-3150
2685,319,25989,83,2440,1100,-3150
2686,319,26002,83,2440,1100,-3150
2687,319,26015,83,2440,1100,-3150
2688,319,26028,83,2440,1100,-3150
2689,319,26041,83,2440,1100,-3150
2690,319,26054,83,2440,1100,-3150
2691,319,26067,83,2440,1100,-3150
2692,320,26080,83,2440,1100,-3150
2693,320,26093,83,2440,1100,-3150
2694,320,26106,83,2440,1100,-3150
2695,320,26119,83,2440,1100,-3150
2696,320,26132,83,2440,1100,-3150
2697,320,26145,83,2440,1100,-3150
2698,320,26158,83,2440,1100,-3150
2699,320,26171,83,2440,1100,-3150
2700,320,26184,83,2440,1100,-3150
2701,320,26197,83,2440,1100,-3150
2702,320,26210,83,2440,1100,-3150
2703,320,26223,83,2440,1100,-3150
2704,321,26236,83,2440,1100,-3150
2705,321,26249,83,2440,1100,-3150
2706,321,26262,83,2440,1100,-3150
2707,321,26275,83,2440,1100,-3150
2708,321,26288,83,2440,1100,-3150
2709,321,26301,83,2440,1100,-3150
2710,321,26314,83,2440,1100,-3150
2711,321,26327,83,2440,1100,-3150
2712,321,26340,83,2440,1100,-3150
2713,321,26353,83,2440,1100,-3150
2714,321,26366,83,2440,1100,-3150
2715,321,26379,83,2440,1100,-3150
2716,321,26392,83,2440,1100,-3150
2717,322,26405,83,2440,1100,-3150
2718,322,26418,83,2440,1100,-3150
2719,322,26431,83,2440,1100,-3150
2720,322,26444,83,2440,1100,-3150
2721,322,26457,83,2440,1100,-3150
2722,322,26470,83,2440,1100,-3150
2723,322,26483,83,2440,1100,-3150
2724,322,26496,83,2440,1100,-3150
2725,322,26509,83,2440,1100,-3150
2726,322,26522,83,2440,1100,-3150
2727,322,26535,83,2440,1100,-3150
2728,322,26548,83,2440,1100,-3150
2729,323,26561,83,2440,1100,-3150
2730,323,26574,83,2440,1100,-3150
2731,323,26587,83,2440,1100,-3150
2732,323,26600,83,2440,1100,-3150
2733,323,26613,83,2440,1100,-3150
2734,323,26626,83,2440,1100,-3150
2735,323,26639,83,2440,1100,-3150
2736,323,26652,83,2440,1100,-3150
2737,323,26665,83,2440,1100,-3150
2738,323,26678,83,2440,1100,-3150
2739,323,26691,83,2440,1100,-3150
2740,323,26704,83,2440,1100,-3150
2741,324,26717,83,2440,1100,-3150
2742,324,26730,83,2440,1100,-3150
2743,324,26743,83,2440,1100,-3150
2744,324,26756,83,2440,1100,-3150
2745,324,26769,83,2440,1100,-3150
2746,324,26782,83,2440,1100,-3150
2747,324,26795,83,2440,1100,-3150
2748,324,26808,83,2440,1100,-3150
2749,324,26821,83,2440,1100,-3150
2750,324,26834,83,2440,1100,-3150
2751,324,26847,83,2440,1100,-3150
2752,324,26860,83,2440,1100,-3150
2753,325,26873,83,2440,1100,-3150
2754,325,26886,83,2440,1100,-3150
2755,325,26899,83,2440,1100,-3150
2756,325,26912,83,2440,1100,-3150
2757,325,26925,83,2440,1100,-3150
2758,325,26938,83,2440,1100,-3150
2759,325,26951,83,2440,1100,-3150
2760,325,26964,83,2440,1100,-3150
2761,325,26977,83,2440,1100,-3150
2762,325,26990,83,2440,1100,-3150
2763,325,27003,83,2440,1100,-3150
2764,326,27016,83,2440,1100,-3150
2765,326,27029,83,2440,1100,-3150
2766,326,27042,83,2440,1100,-3150
2767,326,27055,83,2440,1100,-3150
2768,326,27068,83,2440,1100,-3150
2769,326,27081,83,2440,1100,-3150
2770,326,27094,83,2440,1100,-3150
2771,326,27107,83,2440,1100,-3150
2772,326,27120,83,2440,1100,-3150
2773,326,27133,83,2440,1100,-3150
2774,326,27146,83,2440,1100,-3150
2775,326,27159,83,2440,1100,-3150
2776,327,27172,83,2440,1100,-3150
2777,327,27185,83,2440,1100,-3150
2778,327,27198,83,2440,1100,-3150
2779,327,27211,83,2440,1100,-3150
2780,327,27224,83,2440,1100,-3150
2781,327,27237,83,2440,1100,-3150
2782,327,27250,83,2440,1100,-3150
2783,327,27263,83,2440,1100,-3150
2784,327,27276,83,2440,1100,-3150
2785,327,27289,83,2440,1100,-3150
2786,327,27302,83,2440,1100,-3150
2787,327,27315,83,2440,1100,-3150
2788,328,27328,83,2440,1100,-3150
2789,328,27341,83,2440,1100,-3150
2790,328,27354,83,2440,1100,-3150
2791,328,27367,83,2440,1100,-3150
2792,328,27380,83,2440,1100,-3150
2793,328,27393,83,2440,1100,-3150
2794,328,27406,83,2440,1100,-3150
2795,328,27419,83,2440,1100,-3150
2796,328,27432,83,2440,1100,-3150
2797,328,27445,83,2440,1100,-3150
2798,328,27458,83,2440,1100,-3150
2799,328,27471,83,2440,1100,-3150
2800,329,27484,83,2440,1100,-3150
2801,329,27497,83,2440,1100,-3150
2802,329,27510,83,2440,1100,-3150
2803,329,27523,83,2440,1100,-3150
2804,329,27536,83,2440,1100,-3150
2805,329,27549,83,2440,1100,-3150
